X,Y,Value
0.00302083,0.0208333,316.638
0.00307292,0.0213542,314.514
0.00276042,0.0223958,320.882
0.00270833,0.0229167,322.986
0.00291667,0.0229167,319.425
0.00286458,0.0223958,320.811
0.00276042,0.0244792,325.984
0.00270833,0.0239583,327.006
0.00286458,0.0244792,325.946
0.00291667,0.0239583,323.955
0.00229167,0.0291667,322.822
0.00223958,0.0286458,323.564
0.00229167,0.0322917,322.109
0.00223958,0.0317708,322.402
0.00223958,0.0307292,323.399
0.00229167,0.0302083,322.796
0.00463542,0.0302083,292.22
0.00458333,0.0307292,292.131
0.00447917,0.0307292,292.159
0.00442708,0.0302083,293.752
0.00458333,0.0286458,295.238
0.00463542,0.0291667,294.198
0.00447917,0.0286458,295.241
0.00442708,0.0291667,295.505
0.00416667,0.0286458,297.228
0.00411458,0.0291667,298.714
0.00416667,0.0276042,298.118
0.00411458,0.0270833,301.131
0.00395833,0.0276042,303.711
0.00401042,0.0270833,301.259
0.00385417,0.0286458,301.746
0.00380208,0.0291667,303.449
0.00401042,0.0291667,298.814
0.00395833,0.0286458,301.654
0.00354167,0.0291667,309.438
0.00348958,0.0286458,312.09
0.00364583,0.0291667,309.333
0.00369792,0.0286458,306.613
0.00354167,0.0270833,312.11
0.00348958,0.0276042,314.23
0.00369792,0.0276042,308.377
0.00364583,0.0270833,311.974
0.00333333,0.0291667,315.012
0.00338542,0.0286458,312.219
0.00317708,0.0286458,318.314
0.00322917,0.0291667,315.133
0.00333333,0.0270833,318.605
0.00338542,0.0276042,314.377
0.00317708,0.0276042,321.547
0.00322917,0.0270833,318.742
0.00348958,0.0302083,309.442
0.00354167,0.0307292,307.304
0.000364583,0.0317708,316.103
0.000416667,0.0322917,318.377
0.000364583,0.0307292,314.128
0.000416667,0.0302083,316.726
0.000520833,0.0302083,316.805
0.000572917,0.0307292,318.123
0.00416667,0.0302083,298.104
0.00411458,0.0307292,299.193
0.00427083,0.0302083,298.051
0.00432292,0.0307292,296.034
0.00416667,0.0354167,298.023
0.00411458,0.0348958,297.593
0.00432292,0.0348958,297.089
0.00427083,0.0354167,298.006
0.00369792,0.0317708,304.934
0.00364583,0.0322917,306.085
0.00348958,0.00260417,300.607
0.00354167,0.00208333,300.366
0.00333333,0.00208333,301.14
0.00338542,0.00260417,300.626
0.00354167,0.00104167,298.458
0.00348958,0.000520833,298.797
0.00338542,0.000520833,298.825
0.00333333,0.00104167,299.835
0.000833333,0.00260417,302.372
0.000885417,0.00208333,301.618
0.00104167,0.00260417,300.485
0.000989583,0.00208333,301.562
0.000885417,0.00416667,303.214
0.000833333,0.00364583,303.346
0.000989583,0.00416667,303.225
0.00104167,0.00364583,302.722
0.00213542,0.00104167,300.858
0.00208333,0.000520833,300.754
0.00213542,0.00208333,304.308
0.00208333,0.00260417,305.345
0.00385417,0.00729167,300.454
0.00380208,0.00677083,300.764
0.00395833,0.00729167,300.454
0.00401042,0.00677083,299.802
0.00380208,0.00572917,300.771
0.00385417,0.00520833,299.559
0.00401042,0.00572917,298.66
0.00395833,0.00520833,299.499
0.00369792,0.00416667,299.15
0.00364583,0.00364583,300.014
0.00369792,0.00208333,298.966
0.00364583,0.00260417,299.698
0.00244792,0.00677083,310.884
0.00239583,0.00729167,310.486
0.00255208,0.00677083,310.892
0.00260417,0.00729167,310.157
0.00239583,0.00833333,310.476
0.00244792,0.00885417,311.294
0.00255208,0.00885417,311.316
0.00260417,0.00833333,311.365
0.00276042,0.00677083,307.479
0.00270833,0.00729167,310.071
0.00270833,0.00833333,311.339
0.00276042,0.00885417,309.863
0.00223958,0.00677083,311.053
0.00229167,0.00729167,310.507
0.00213542,0.00677083,311.052
0.00208333,0.00729167,311.463
0.00223958,0.0104167,308.184
0.00229167,0.00989583,308.349
0.00208333,0.00989583,309.545
0.00213542,0.0104167,308.211
0.00229167,0.00885417,309.523
0.00223958,0.00833333,310.018
0.00208333,0.00885417,311.113
0.00213542,0.00833333,310.073
0.00270833,0.0104167,309.033
0.00276042,0.00989583,307.99
0.00291667,0.0104167,306.186
0.00286458,0.00989583,307.889
0.00276042,0.0119792,306.238
0.00270833,0.0114583,307.052
0.00286458,0.0119792,306.217
0.00291667,0.0114583,305.564
0.00479167,0.0994792,298.022
0.00473958,0.0989583,297.205
0.00338542,0.0958333,299.848
0.00333333,0.0963542,297.326
0.00348958,0.0958333,299.944
0.00354167,0.0963542,300.458
0.00432292,0.0994792,299.494
0.00427083,0.0989583,299.143
0.00411458,0.0994792,299.756
0.00416667,0.0989583,299.167
0.00270833,0.0958333,296.682
0.00276042,0.0963542,297.964
0.00244792,0.0963542,296.575
0.00239583,0.0958333,296.052
0.00260417,0.0958333,296.627
0.00255208,0.0963542,296.599
0.00260417,0.0947917,295.023
0.00255208,0.0942708,295.245
0.00317708,0.0979167,296.396
0.00322917,0.0973958,297.468
0.00322917,0.0963542,297.256
0.00317708,0.0958333,296.52
0.00333333,0.0916667,302.01
0.00338542,0.0911458,303.505
0.00317708,0.0911458,301.256
0.00322917,0.0916667,301.961
0.00338542,0.0901042,303.551
0.00333333,0.0895833,302.86
0.00317708,0.0901042,302.979
0.00322917,0.0895833,302.868
0.00307292,0.0927083,299.43
0.00302083,0.0932292,298.581
0.00322917,0.0932292,299.722
0.00317708,0.0927083,299.465
0.00322917,0.0942708,298.339
0.00317708,0.0947917,297.402
0.00401042,0.0963542,300.059
0.00395833,0.0958333,299.229
0.00385417,0.0963542,299.272
0.00380208,0.0958333,299.997
0.00364583,0.0963542,300.461
0.00369792,0.0958333,300.039
0.00369792,0.0979167,299.374
0.00364583,0.0973958,298.54
0.00447917,0.0927083,299.637
0.00442708,0.0932292,298.982
0.00458333,0.0916667,302.321
0.00463542,0.0911458,301.382
0.00479167,0.0916667,299.468
0.00473958,0.0911458,301.307
0.00291667,0.0895833,300.137
0.00286458,0.0901042,299.314
0.00270833,0.0895833,300.544
0.00276042,0.0901042,299.341
0.00239583,0.0869792,303.258
0.00244792,0.0864583,304.226
0.00229167,0.0869792,303.222
0.00223958,0.0864583,303.226
0.00229167,0.0927083,298.365
0.00223958,0.0932292,299.362
0.00239583,0.0947917,295.534
0.00244792,0.0942708,295.274
0.00276042,0.0916667,296.234
0.00270833,0.0911458,296.825
0.00276042,0.0927083,296.809
0.00270833,0.0932292,296.306
5.20833e-05,0.0916667,301.546
0.000104167,0.0911458,303.58
0.000208333,0.0911458,303.637
0.000260417,0.0916667,303.678
5.20833e-05,0.0927083,301.35
0.000104167,0.0932292,302.805
0.000208333,0.0932292,302.828
0.000260417,0.0927083,302.606
0.00119792,0.0932292,299.423
0.00114583,0.0927083,299.578
0.00104167,0.0927083,299.595
0.000989583,0.0932292,300.411
0.000520833,0.0916667,301.695
0.000572917,0.0911458,301.777
0.000416667,0.0916667,301.697
0.000364583,0.0911458,302.866
0.000572917,0.0901042,303.117
0.000520833,0.0895833,303.684
0.000364583,0.0901042,304.763
0.000416667,0.0895833,303.736
0.00114583,0.0979167,301.812
0.00119792,0.0973958,301.852
0.000989583,0.0973958,301.489
0.00104167,0.0979167,301.806
0.000729167,0.0947917,301.384
0.000677083,0.0942708,301.103
0.000885417,0.0942708,300.888
0.000833333,0.0947917,301.382
0.000677083,0.0932292,302.229
0.000729167,0.0927083,302.258
0.000833333,0.0927083,302.227
0.000885417,0.0932292,300.485
0.000677083,0.0963542,301.491
0.000729167,0.0958333,302.707
0.000833333,0.0958333,302.729
0.000885417,0.0963542,302.527
0.000677083,0.0973958,301.395
0.000729167,0.0979167,301.994
0.000885417,0.0973958,301.483
0.000833333,0.0979167,301.976
5.20833e-05,0.0963542,301.026
0.000104167,0.0958333,301.956
0.000260417,0.0963542,301.935
0.000208333,0.0958333,301.961
0.000520833,0.0942708,302.145
0.000572917,0.0947917,301.647
0.000364583,0.0947917,302.56
0.000416667,0.0942708,302.16
0.00104167,0.0864583,303.568
0.000989583,0.0869792,303.521
0.000833333,0.0885417,305.77
0.000885417,0.0880208,305.676
0.00104167,0.0885417,305.417
0.000989583,0.0880208,305.646
0.000833333,0.0895833,305.238
0.000885417,0.0901042,305.861
0.000989583,0.0901042,305.882
0.00104167,0.0895833,306.164
0.00494792,0.0947917,298.593
0.00489583,0.0942708,296.961
0.00494792,0.0958333,298.249
0.00489583,0.0963542,295.674
0.00479167,0.0963542,295.61
0.00473958,0.0958333,295.03
0.00229167,0.0947917,295.543
0.00223958,0.0942708,296.609
0.00223958,0.0963542,296.895
0.00229167,0.0958333,296.079
0.00161458,0.0911458,300.686
0.00166667,0.0916667,301.045
0.00114583,0.0911458,303.33
0.00119792,0.0916667,302.765
0.00119792,0.0895833,305.648
0.00114583,0.0901042,305.611
0.00135417,0.0963542,302.523
0.00130208,0.0958333,300.845
0.00145833,0.0963542,302.6
0.00151042,0.0958333,303.104
0.00135417,0.0942708,300.639
0.00130208,0.0947917,299.968
0.00151042,0.0947917,301.375
0.00145833,0.0942708,300.674
0.00177083,0.0963542,302.584
0.00182292,0.0958333,301.437
0.00161458,0.0958333,303.106
0.00166667,0.0963542,302.624
0.00302083,0.0994792,298.083
0.00307292,0.0989583,297.261
0.00291667,0.0994792,298.081
0.00286458,0.0989583,298.159
0.00307292,0.0979167,296.349
0.00302083,0.0973958,296.003
0.00291667,0.0973958,296.018
0.00286458,0.0979167,297.012
0.00255208,0.0989583,300.112
0.00260417,0.0994792,300.086
0.00270833,0.0994792,300.047
0.00276042,0.0989583,298.217
0.00255208,0.0979167,298.42
0.00260417,0.0973958,298.488
0.00270833,0.0973958,298.47
0.00276042,0.0979167,297.079
0.00229167,0.0994792,299.049
0.00223958,0.0989583,298.314
0.000208333,0.0994792,300.15
0.000260417,0.0989583,300.143
5.20833e-05,0.0989583,300.421
0.000104167,0.0994792,300.157
0.000208333,0.0973958,301.236
0.000260417,0.0979167,301.522
5.20833e-05,0.0979167,300.7
0.000104167,0.0973958,301.214
0.00130208,0.0989583,302.033
0.00135417,0.0994792,301.985
0.000520833,0.0979167,300.724
0.000572917,0.0973958,301.366
0.000416667,0.0979167,300.693
0.000364583,0.0973958,301.153
0.000572917,0.0963542,301.444
0.000520833,0.0958333,301.362
0.000364583,0.0963542,301.941
0.000416667,0.0958333,301.395
0.00260417,0.0838542,300.307
0.00255208,0.0833333,298.949
0.00244792,0.0838542,298.608
0.00239583,0.0833333,298.332
0.00239583,0.0854167,302.139
0.00244792,0.0848958,302.283
0.00364583,0.0848958,305.158
0.00369792,0.0854167,305.803
0.00348958,0.0854167,304.259
0.00354167,0.0848958,305.13
0.00260417,0.0885417,303.068
0.00255208,0.0880208,303.431
0.00270833,0.0885417,303.088
0.00276042,0.0880208,303.339
0.00302083,0.0885417,302.606
0.00307292,0.0880208,303.675
0.00291667,0.0885417,302.567
0.00286458,0.0880208,303.304
0.00302083,0.0869792,303.152
0.00307292,0.0864583,304.399
0.00291667,0.0869792,303.101
0.00286458,0.0864583,302.867
0.00385417,0.0885417,305.106
0.00380208,0.0880208,303.881
0.00395833,0.0885417,305.146
0.00401042,0.0880208,304.974
0.00432292,0.0895833,301.424
0.00427083,0.0901042,301.431
0.00416667,0.0901042,301.457
0.00411458,0.0895833,303.076
0.00447917,0.0885417,301.674
0.00442708,0.0880208,301.52
0.00494792,0.0880208,299.277
0.00489583,0.0885417,298.972
0.00458333,0.0895833,302.536
0.00463542,0.0901042,301.583
0.00479167,0.0895833,299.659
0.00473958,0.0901042,301.508
0.00458333,0.0885417,301.676
0.00463542,0.0880208,300.6
0.00479167,0.0885417,298.996
0.00473958,0.0880208,300.52
0.00177083,0.0848958,304.862
0.00182292,0.0854167,304.763
0.00161458,0.0854167,304.859
0.00166667,0.0848958,304.862
0.00130208,0.0869792,306.397
0.00135417,0.0864583,306.421
0.00145833,0.0864583,306.411
0.00151042,0.0869792,305.426
0.00130208,0.0880208,307.177
0.00135417,0.0885417,306.45
0.00151042,0.0880208,305.358
0.00145833,0.0885417,306.395
0.00166667,0.0901042,301.577
0.00161458,0.0895833,301.894
0.00119792,0.0838542,301.278
0.00114583,0.0833333,301.665
0.00114583,0.0854167,304.156
0.00119792,0.0848958,303.585
0.00119792,0.0817708,303.856
0.00114583,0.0822917,303.659
0.000989583,0.0817708,304.799
0.00104167,0.0822917,303.71
0.000989583,0.0807292,308.471
0.00104167,0.0802083,309.786
5.20833e-05,0.0802083,301.507
0.000104167,0.0807292,303.418
0.000260417,0.0802083,303.949
0.000208333,0.0807292,303.446
5.20833e-05,0.0791667,301.488
0.000104167,0.0786458,303.454
0.000260417,0.0791667,304.098
0.000208333,0.0786458,303.486
5.20833e-05,0.0848958,301.639
0.000104167,0.0854167,303.203
0.000520833,0.0817708,304.856
0.000572917,0.0822917,306.019
0.000416667,0.0817708,304.801
0.000364583,0.0822917,304.172
5.20833e-05,0.0822917,301.656
0.000104167,0.0817708,303.832
0.000208333,0.0817708,303.883
0.000260417,0.0822917,304.173
5.20833e-05,0.0833333,301.742
0.000104167,0.0838542,304.026
0.00104167,0.0760417,315.367
0.000989583,0.0755208,313.921
0.000677083,0.0776042,313.301
0.000729167,0.0770833,314.713
0.00161458,0.0822917,303.818
0.00166667,0.0817708,305.026
0.00151042,0.0822917,303.768
0.00145833,0.0817708,304.124
0.00104167,0.0739583,315.269
0.000989583,0.0744792,314.103
0.000677083,0.0744792,314.673
0.000729167,0.0739583,315.133
0.000885417,0.0744792,314.1
0.000833333,0.0739583,315.1
0.000677083,0.0755208,313.431
0.000729167,0.0760417,314.442
0.000885417,0.0755208,313.907
0.000833333,0.0760417,314.438
0.00192708,0.0744792,312.718
0.00197917,0.0739583,312.677
0.00213542,0.0744792,312.082
0.00208333,0.0739583,312.648
0.00130208,0.0744792,317.314
0.00135417,0.0739583,317.595
0.00166667,0.0692708,314.047
0.00161458,0.0697917,313.402
0.00151042,0.0697917,313.409
0.00145833,0.0692708,314.098
0.00244792,0.0697917,317.363
0.00239583,0.0692708,317.218
0.00223958,0.0697917,316.615
0.00229167,0.0692708,317.225
0.00197917,0.0729167,311.745
0.00192708,0.0723958,311.24
0.00208333,0.0682292,318.104
0.00213542,0.0677083,320.692
0.00213542,0.0666667,320.595
0.00208333,0.0661458,318.661
0.00333333,0.0697917,320.086
0.00338542,0.0692708,320.42
0.00463542,0.0682292,304.068
0.00458333,0.0677083,304.231
0.00223958,0.0677083,320.758
0.00229167,0.0682292,320.825
0.000729167,0.0682292,319.425
0.000677083,0.0677083,316.402
0.000833333,0.0682292,319.564
0.000885417,0.0677083,321.967
0.000989583,0.0677083,322.033
0.00104167,0.0682292,322.507
0.000572917,0.0682292,313.91
0.000520833,0.0677083,312.77
0.000364583,0.0682292,311.154
0.000416667,0.0677083,312.713
0.000572917,0.0692708,312.941
0.000520833,0.0697917,311.145
0.000364583,0.0692708,310.327
0.000416667,0.0697917,311.096
0.000572917,0.0619792,317.285
0.000520833,0.0614583,315.087
0.000520833,0.0604167,315.835
0.000572917,0.0598958,317.66
0.00119792,0.0630208,321.875
0.00114583,0.0635417,320.722
0.00104167,0.0635417,320.687
0.000989583,0.0630208,320.165
0.000520833,0.0630208,315.325
0.000572917,0.0635417,319.128
0.000208333,0.0630208,308.263
0.000260417,0.0635417,311.971
0.000416667,0.0630208,315.15
0.000364583,0.0635417,312.113
0.000260417,0.0614583,312.088
0.000208333,0.0619792,308.986
0.000364583,0.0614583,312.231
0.000416667,0.0619792,313.807
0.00161458,0.0645833,321.453
0.00166667,0.0651042,322.433
0.000364583,0.0666667,313.588
0.000416667,0.0661458,317.022
0.000364583,0.0645833,313.888
0.000416667,0.0651042,317.179
0.00213542,0.0510417,329.372
0.00208333,0.0505208,329.146
0.00197917,0.0505208,329.153
0.00192708,0.0510417,329.609
0.00473958,0.0526042,301.875
0.00479167,0.0520833,300.148
0.00463542,0.0526042,301.934
0.00458333,0.0520833,304.157
0.00432292,0.0442708,311.841
0.00427083,0.0447917,314.275
0.00208333,0.0541667,331.827
0.00213542,0.0536458,332.608
0.00192708,0.0536458,332.131
0.00197917,0.0541667,331.835
0.00208333,0.0520833,331.253
0.00213542,0.0526042,332.041
0.00192708,0.0526042,331.22
0.00197917,0.0520833,331.236
0.00270833,0.0552083,332.077
0.00276042,0.0557292,332.972
0.00494792,0.0442708,300.189
0.00489583,0.0447917,301.449
0.00489583,0.0458333,301.79
0.00494792,0.0463542,300.573
0.00494792,0.0473958,299.834
0.00489583,0.0479167,300.24
0.00307292,0.0536458,333.543
0.00302083,0.0541667,331.48
0.00317708,0.0536458,333.601
0.00322917,0.0541667,333.539
0.00333333,0.0541667,333.499
0.00338542,0.0536458,331.664
0.00354167,0.0520833,328.765
0.00348958,0.0526042,330.075
0.00333333,0.0520833,333.048
0.00338542,0.0526042,330.203
0.00348958,0.0505208,330.627
0.00354167,0.0510417,329.672
0.00333333,0.0510417,333.032
0.00338542,0.0505208,330.69
0.00385417,0.0442708,317.134
0.00380208,0.0447917,318.593
0.00395833,0.0442708,317.101
0.00401042,0.0447917,316.606
0.00364583,0.0442708,319.257
0.00369792,0.0447917,318.671
0.00354167,0.0442708,319.325
0.00348958,0.0447917,321.945
0.000885417,0.0401042,315.513
0.000833333,0.0395833,313.649
0.000885417,0.0380208,316.201
0.000833333,0.0385417,314.066
0.000677083,0.0401042,312.788
0.000729167,0.0395833,313.616
0.000520833,0.0395833,312.422
0.000572917,0.0401042,312.759
0.000677083,0.0380208,313.139
0.000729167,0.0385417,314.026
0.000572917,0.0380208,313.085
0.000520833,0.0385417,312.28
0.00130208,0.0395833,319.178
0.00135417,0.0401042,321.87
0.00119792,0.0416667,320.896
0.00114583,0.0411458,318.348
0.00130208,0.0416667,321.009
0.00135417,0.0411458,323.131
0.00177083,0.0416667,322.577
0.00182292,0.0411458,322.207
0.00182292,0.0401042,318.691
0.00177083,0.0395833,319.198
0.000416667,0.0432292,311.351
0.000364583,0.0427083,309.63
0.000520833,0.0432292,311.446
0.000572917,0.0427083,312.594
0.000416667,0.0411458,310.748
0.000364583,0.0416667,309.58
0.000572917,0.0416667,311.365
0.000520833,0.0411458,310.79
0.000885417,0.0432292,317.905
0.000833333,0.0427083,316.277
0.000989583,0.0432292,317.969
0.00104167,0.0427083,318.542
0.000833333,0.0416667,315.43
0.000885417,0.0411458,316.688
0.00104167,0.0416667,317.116
0.000989583,0.0411458,316.709
0.00317708,0.0369792,313.591
0.00322917,0.0364583,312
0.00338542,0.0369792,311.387
0.00333333,0.0364583,311.927
0.00322917,0.0385417,317.041
0.00317708,0.0380208,317.127
0.00338542,0.0380208,315.209
0.00333333,0.0385417,317.008
0.00333333,0.0395833,320.403
0.00338542,0.0401042,319.537
0.00348958,0.0401042,319.444
0.00354167,0.0395833,316.915
0.00395833,0.0369792,305.518
0.00401042,0.0364583,303.997
0.00364583,0.0395833,316.806
0.00369792,0.0401042,313.723
0.00244792,0.0348958,318.195
0.00239583,0.0354167,318.9
0.00244792,0.0338542,319.676
0.00239583,0.0333333,320.225
0.00401042,0.0348958,297.626
0.00395833,0.0354167,299.19
0.00385417,0.0354167,299.243
0.00380208,0.0348958,300.018
0.00364583,0.0333333,304.444
0.00369792,0.0338542,302.939
0.00369792,0.0348958,300.105
0.00364583,0.0354167,302.479
0.00276042,0.0317708,317.152
0.00270833,0.0322917,317.105
0.00286458,0.0317708,317.146
0.00291667,0.0322917,316.151
0.000989583,0.0354167,324.536
0.00104167,0.0348958,326.228
0.000989583,0.0333333,325.076
0.00104167,0.0338542,326.702
0.00145833,0.0348958,325.104
0.00151042,0.0354167,324.647
0.00151042,0.0364583,322.576
0.00145833,0.0369792,322.425
0.00130208,0.0317708,324.894
0.00135417,0.0322917,325.973
0.00119792,0.0317708,324.828
0.00114583,0.0322917,324.347
5.20833e-05,0.0348958,302.313
0.000104167,0.0354167,305.786
5.20833e-05,0.0338542,302.285
0.000104167,0.0333333,305.792
0.000572917,0.0338542,320.238
0.000520833,0.0333333,316.964
0.000520833,0.0322917,318.483
0.000572917,0.0317708,320.59
0.000677083,0.0317708,320.657
0.000729167,0.0322917,321.522
0.00244792,0.0385417,319.943
0.00239583,0.0380208,318.984
0.00255208,0.0385417,319.967
0.00260417,0.0380208,319.154
0.00244792,0.0364583,318.161
0.00239583,0.0369792,318.114
0.00255208,0.0364583,318.152
0.00260417,0.0369792,317.229
0.00286458,0.0385417,318.415
0.00291667,0.0380208,317.252
0.00276042,0.0385417,318.43
0.00270833,0.0380208,319.103
0.00291667,0.0369792,313.203
0.00286458,0.0364583,314.075
0.00276042,0.0364583,314.176
0.00270833,0.0369792,317.132
0.00197917,0.0338542,325.738
0.00192708,0.0333333,325.867
0.00177083,0.0338542,327.355
0.00182292,0.0333333,325.939
0.00192708,0.0354167,325.468
0.00197917,0.0348958,325.588
0.00177083,0.0348958,325.985
0.00182292,0.0354167,325.482
0.00317708,0.0354167,309.324
0.00322917,0.0348958,308.484
0.00307292,0.0354167,309.335
0.00302083,0.0348958,309.95
0.00322917,0.0338542,309.153
0.00317708,0.0333333,309.988
0.00307292,0.0333333,310.046
0.00302083,0.0338542,311.243
0.00161458,0.0380208,322.813
0.00166667,0.0385417,323.119
0.00145833,0.0385417,322.226
0.00151042,0.0380208,322.787
0.00411458,0.0161458,295.354
0.00416667,0.0166667,295.274
0.00401042,0.0161458,295.346
0.00395833,0.0166667,295.828
0.00458333,0.0161458,294.703
0.00463542,0.0166667,294.882
0.00447917,0.0161458,294.69
0.00442708,0.0166667,295.114
0.00458333,0.0182292,295.18
0.00463542,0.0177083,295.317
0.00447917,0.0182292,295.173
0.00442708,0.0177083,295.966
0.00260417,0.0177083,308.364
0.00255208,0.0182292,310.536
0.00276042,0.0182292,307.429
0.00270833,0.0177083,308.302
0.00260417,0.0197917,315.031
0.00255208,0.0192708,314.552
0.00270833,0.0197917,315.012
0.00276042,0.0192708,312.68
0.00369792,0.0177083,297.607
0.00364583,0.0182292,299.584
0.00369792,0.0166667,295.832
0.00364583,0.0161458,296.893
0.00192708,0.0177083,305.497
0.00197917,0.0182292,308.674
0.00192708,0.0197917,311.149
0.00197917,0.0192708,312.809
0.00182292,0.0197917,311.016
0.00177083,0.0192708,308.185
0.00166667,0.0182292,304.238
0.00161458,0.0177083,301.703
0.00182292,0.0177083,305.375
0.00177083,0.0182292,304.318
0.00166667,0.0161458,300.358
0.00161458,0.0166667,299.838
0.00182292,0.0166667,301.265
0.00177083,0.0161458,300.387
0.00166667,0.0197917,307.428
0.00161458,0.0192708,306.227
0.00145833,0.0197917,307.701
0.00151042,0.0192708,306.239
0.00161458,0.0213542,312.675
0.00166667,0.0208333,313.283
0.00151042,0.0213542,312.607
0.00145833,0.0208333,311.504
0.00213542,0.0197917,315.168
0.00208333,0.0192708,312.876
0.00223958,0.0197917,315.231
0.00229167,0.0192708,314.622
0.00208333,0.0166667,304.848
0.00213542,0.0161458,304.95
0.00229167,0.0166667,305.438
0.00223958,0.0161458,304.947
0.00208333,0.0177083,309.723
0.00213542,0.0182292,310.85
0.00229167,0.0177083,309.476
0.00223958,0.0182292,310.834
0.00114583,0.0166667,300.693
0.00119792,0.0161458,301.57
0.00104167,0.0166667,300.645
0.000989583,0.0161458,300.431
0.00114583,0.0145833,300.154
0.00119792,0.0151042,301.401
0.00104167,0.0145833,300.096
0.000989583,0.0151042,299.962
0.00130208,0.0145833,301.62
0.00135417,0.0151042,301.076
0.00151042,0.0145833,299.613
0.00145833,0.0151042,301.018
0.00135417,0.0130208,301.274
0.00130208,0.0135417,300.686
0.00145833,0.0130208,301.281
0.00151042,0.0135417,299.981
0.00151042,0.0166667,299.838
0.00145833,0.0161458,300.363
0.00130208,0.0166667,301.598
0.00135417,0.0161458,300.417
0.00151042,0.0177083,301.665
0.00145833,0.0182292,302.054
0.00135417,0.0182292,302.067
0.00130208,0.0177083,302.452
5.20833e-05,0.0380208,302.491
0.000104167,0.0385417,306.399
0.000208333,0.0385417,306.503
0.000260417,0.0380208,307.92
5.20833e-05,0.0369792,302.105
0.000104167,0.0364583,305.174
0.000260417,0.0369792,306.131
0.000208333,0.0364583,305.25
0.000729167,0.0145833,300.505
0.000677083,0.0151042,300.585
0.000833333,0.0145833,300.506
0.000885417,0.0151042,299.991
0.000677083,0.0161458,301.313
0.000729167,0.0166667,301.599
0.000833333,0.0166667,301.584
0.000885417,0.0161458,300.471
0.000364583,0.0161458,299.338
0.000416667,0.0166667,300.136
0.000260417,0.0151042,298.316
0.000208333,0.0145833,298.945
5.20833e-05,0.0151042,300.026
0.000104167,0.0145833,298.997
0.000260417,0.0161458,299.312
0.000208333,0.0166667,299.811
5.20833e-05,0.0161458,300.3
0.000104167,0.0166667,299.841
0.000989583,0.0583333,325.972
0.00104167,0.0588542,328.133
0.000885417,0.0583333,325.846
0.000833333,0.0588542,324.142
0.00302083,0.0552083,332.465
0.00307292,0.0557292,333.018
0.00286458,0.0557292,332.977
0.00291667,0.0552083,332.449
0.00244792,0.0567708,329.518
0.00239583,0.0572917,327.556
0.00255208,0.0567708,329.613
0.00260417,0.0572917,330.501
0.00286458,0.0567708,331.262
0.00291667,0.0572917,331.953
0.00276042,0.0567708,331.213
0.00270833,0.0572917,330.515
0.00307292,0.0567708,332.504
0.00302083,0.0572917,331.964
0.00161458,0.0567708,330.895
0.00166667,0.0572917,331.362
0.00114583,0.0572917,329.592
0.00119792,0.0567708,330.92
0.00130208,0.0567708,330.968
0.00135417,0.0572917,331.144
0.00151042,0.0567708,330.865
0.00145833,0.0572917,331.118
0.00130208,0.0557292,330.729
0.00135417,0.0552083,331.372
0.00145833,0.0552083,331.388
0.00151042,0.0557292,331.229
0.00432292,0.0614583,304.666
0.00427083,0.0619792,306.398
0.00447917,0.0619792,303.629
0.00442708,0.0614583,304.6
0.00447917,0.0630208,304.894
0.00442708,0.0635417,305.553
0.00177083,0.0630208,324.969
0.00182292,0.0635417,326.26
0.00223958,0.0635417,326.308
0.00229167,0.0630208,326.301
0.00192708,0.0635417,326.292
0.00197917,0.0630208,326.727
0.00208333,0.0630208,326.729
0.00213542,0.0635417,326.315
0.00208333,0.0651042,323.075
0.00213542,0.0645833,324.952
0.00161458,0.0619792,324.958
0.00166667,0.0614583,326.157
0.00145833,0.0614583,324.386
0.00151042,0.0619792,324.915
0.00244792,0.0583333,327.688
0.00239583,0.0588542,324.942
0.00255208,0.0583333,327.793
0.00260417,0.0588542,328.589
0.00411458,0.0614583,308.945
0.00416667,0.0619792,306.5
0.00395833,0.0619792,312.526
0.00401042,0.0614583,309.087
0.00427083,0.0630208,306.601
0.00432292,0.0635417,305.606
0.00416667,0.0630208,306.639
0.00411458,0.0635417,308.534
0.00411458,0.0645833,308.604
0.00416667,0.0651042,308.135
0.00395833,0.0630208,310.876
0.00401042,0.0635417,308.645
0.00463542,0.0630208,303.893
0.00458333,0.0635417,304.442
0.00244792,0.0635417,326.556
0.00239583,0.0630208,326.285
0.00255208,0.0635417,326.592
0.00260417,0.0630208,327.094
0.00276042,0.0635417,327.279
0.00270833,0.0630208,327.087
0.00276042,0.0645833,326.494
0.00270833,0.0651042,324.196
0.00286458,0.0645833,326.573
0.00291667,0.0651042,327.303
0.00286458,0.0635417,327.294
0.00291667,0.0630208,326.896
0.000677083,0.0197917,302.828
0.000729167,0.0192708,302.428
0.000572917,0.0197917,302.807
0.000520833,0.0192708,302.29
0.000729167,0.0182292,300.373
0.000677083,0.0177083,299.929
0.000572917,0.0177083,299.934
0.000520833,0.0182292,300.896
0.000260417,0.0197917,303.695
0.000208333,0.0192708,303.041
0.000364583,0.0197917,303.7
0.000416667,0.0192708,302.327
0.000208333,0.0182292,302.541
0.000260417,0.0177083,302.241
0.000364583,0.0177083,302.213
0.000416667,0.0182292,300.96
0.00161458,0.0307292,328.451
0.00166667,0.0302083,328.855
0.00177083,0.0302083,328.882
0.00182292,0.0307292,328.781
